code_stock_12,code_stock_5,company_name_English,code_company_4,company_name,stock_name,stock_persian_30,code_company_12,market,code_tablo,code_sector,name_sector,code_subsector,name_subsector,stock_code_TSETMC,stock_name_2,trade_purpose,CEO,address,phone_number,FAX,offic_address,shareholder_affairs_address,website,email,auditor,capital,year,financial_manager,shenaseh_meli
IRO1SITA0001,SITA1,Tamin Cement,SITA,سرمايه گذاري سيمان تامين,سيتا,سرمايه گذاري سيمان تامين,IRO1SITA0007,بازار دوم بورس,5,53,سيمان، آهك و گچ,5394,توليد سيمان، آهك و گچ,10171945867136336,سيتا,سرمایه گذاری درسهام، سهم الشرکه، واحدهای سرمایه گذاری صندوق ها یا سایر اوراق بهادار شرکت، موسسه یا صندوق سرمایه پذیر در زمینه هاى تهیه و تولید انواع مواد، مصالح و محصولات معدنی، ساختمانی و صنایع وابسته، اجرای پروژه های سرمایه گذاری و پیمانکاری در حوزه های عمرانی، ساختمانی، املاک و ارائه خدمات حمل و نقل و بازرسی کالا و خدمات.,رضا جمارانيان,,,,تهران، خیابان سید جمال الدین اسدآبادی، نبش خیابان 25، پلاک 219,تهران، خیابان سید جمال الدین اسدآبادی، نبش خیابان 25، پلاک 219,,,سازمان حسابرسی,11000000,02/31,سید سجاد ابراهیمی راد (معاونت مالی و پشتیبانی),10101942066
IRO1JOSH0001,JOSH1,Yazd Jooshkab,JOSH,صنايع‌جوشكاب‌يزد,بكاب,صنايع‌جوشكاب‌يزد,IRO1JOSH0004,بازار دوم بورس,5,31,ماشين آلات و دستگاه‌هاي برقي,3130,توليد سيم و كابل عايق,70219663893822560,بكاب,تولید کننده انواع کابل با عایق وروکش لاستیک و سیلیکون,عاتکه وادي خيل,شهر یزد ابتدای شهرک صنعتی (خضر آباد )سمت چپ خیابان اول,021-22912926-7,22273366-021,تهران خیابان شریعتی قبل از بلوار میرداماد بن بست شریفی پلاک 7 طبقه همکف,تهران خیابان شریعتی قبل از بلوار میرداماد بن بست شریفی پلاک 7 طبقه چهارم,www.jooshkab.com,info@jooshkab.com,حسابرسی وخدمات مالی ومدیریت ایران مشهود,24100,06/31,آنیتا سادات اسلامی طبائی,10100967098
IRT1FKNF0001,FKNF1,Kian ETF,FKNF,صندوق س. با درآمد ثابت كيان,كيان,صندوق س. با درآمد ثابت كيان,IRT1FKNF0008,-,4,68,صندوق سرمايه گذاري قابل معامله,6812,صندوق سرمايه گذاري در اوراق با درآمدثابت,53251602435454519,كيان,,,,,,,,,,,,,,
IRO1GCOZ0001,GCOZ1,Glucosan,GCOZ,گلوكوزان‌,غگل,گلوكوزان‌,IRO1GCOZ0003,بازار دوم بورس,5,42,محصولات غذايي و آشاميدني به جز قند و شكر,4232,توليد نشاسته و محصولات وابسته,22299894048845903,غگل,خرید ذرت و تولید مشتقات آن,حسين احمدي بني,قزوین شهر صنعتی البرز نبش خیابان حکمت سوم,02188905983,02188891701,تهران خیابان استاد نجات الهی خیابان سپند شرقی پلاک 41,تهران خیابان استاد نجات الهی خیابان سپند شرقی پلاک 41,www.glucosan.ir,glucosan14012@yahoo.com,موسسه حسابرسی بهمند,6106824,06/31,علیرضا حاذقی,10861655731
IRO1DDPK0001,DDPK1,Daroupakhsh,DDPK,شيمي‌ داروئي‌ داروپخش‌,دشيمي,شيمي‌ داروئي‌ داروپخش‌,IRO1DDPK0001,بازار دوم بورس,5,43,مواد و محصولات دارويي,4323,توليد داروهاي شيميايي و گياهي,33603212156438463,دشيمي,تولید مواد اولیه دارویی,سعيد کوچکي,تهران - کیلومتر 18 اتوبان تهران - کرج ، خیابان داروپخش ، خیابان طالقانی,3 - 44981191 - 021,44985053 - 021,-,تهران - کیلومتر 18 اتوبان تهران - کرج ، خیابان داروپخش ، خیابان طالقانی,www.dppcco.com,dppc@dppcco.com,موسسه حسابرسی رایمند و همکاران,455000,12/29,ابراهیم گنجی,10101725563
IRO1GDIR0001,GDIR1,Ghadir Inv.,GDIR,سرمايه‌گذاري‌غدير(هلدينگ‌,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,IRO1GDIR0000,بازار اول (تابلوي اصلي) بورس,1,39,شركتهاي چند رشته اي صنعتي,3999,شركتهاي صنعتي چند رشته اي,26014913469567886,وغدير,موضوع فعالیت شرکت طبق ماده 3 ، بخش دوم اساسنامه عبات است از :  تاسیس ، تشکیل ، مشارکت ( حقوقی ) در سرمایه ، خرید سهام و..........................,اميرعباس حسيني,,8878716356,88787167,تهران ، خیابان ولی عصر ، بالاتر از میرداماد ، خیابان سرو ، پلاک 58,تهران ، خیابان ولی عصر ، بالاتر از میرداماد ، خیابان سرو ، پلاک 58,www.ghadir-group.com,,موسسه حسابرسی و خدمات مالی ارقام نگر آریا,72000000,09/30,هوشنگ مهدوی,10101306234
IRO1IRDR0001,IRDR1,Iran Darou,IRDR,‌ايران‌دارو,ديران,ايران‌دارو,IRO1IRDR0007,بازار دوم بورس,5,43,مواد و محصولات دارويي,4323,توليد داروهاي شيميايي و گياهي,69090868458637360,ديران,تاسیس هر قسم کارخانه یا موسسه برای تهیه و تولید،خریدو فروش و توزیع محصولات دارویی،انسانی و دامی،غذایی،شیمیایی ،آرایشی و بهداشتی ،کشاورزی ،کیت های تشخیص طبی و مواد اولیه و بسته بندی مورد استفاده در صنایع فوق الذکر.,فردوس نصيري زاده,تهران بزرگراه آیت اله سعیدی بلوار معلم انتهای خیابان کرمانی,02166698523,02166656222,تهران بزرگراه آیت اله سعیدی بلوار معلم انتهای خیابان کرمانی,تهران بزرگراه آیت اله سعیدی بلوار معلم انتهای خیابان کرمانی,www.irandaru.com,info@irandaru.com,موسسه حسابرسی مفید راهبر,880000,09/30,مهدی امیراحمدی,10100394490
IRO3SDFZ0001,SDFZ1,Sanati Doodeh Fam,SDFZ,صنعتي دوده فام,شصدف,صنعتي دوده فام,IRO3SDFZ0007,بازار دوم فرابورس,3,44,محصولات شيميايي,4429,توليد ساير محصولات شيميايي,204092872752957,شصدف,احداث مجموعه کارخانجات تولید کربن بلک و انجام هرگونه فعالیت تولیدی، بازرگانی که به نوعی با موضوع شرکت در ارتباط بوده و بهره برداری و فروش محصولات آن,عليرضا فروغي راد,دزفول، شهرک صنعتی شمارۀ2,(+9821)88640373,(+9821)88662190,تهران ، میدان ونک ، بزرگراه شهید حقانی ، بعد از چهارراه جهان کودک ، قبل از پل مدرس ، پلاک 8,تهران ، میدان ونک ، بزرگراه شهید حقانی ، بعد از چهارراه جهان کودک ، قبل از پل مدرس ، پلاک 8,http://sadaf-cb.com,info@sadaf-cb.com,موسسه حسابرسی مفید راهبر,700000,12/29,مجید اسدی زاده,10102837099
IRO3GEDZ0001,GEDZ1,Gilan Elec. Dev.,GEDZ,توسعه مسير برق گيلان,بگيلان,توسعه مسير برق گيلان,IRO3GEDZ0002,بازار دوم فرابورس,3,40,عرضه برق، گاز، بخاروآب گرم,4010,توليد انتقال و توزيع نيروي برق,71068313834275501,بگيلان,تولید و فروش برق به اشخاص حقیقی و حقوقی,محمود احمديان مزرعه,رشت - کیلومتر 15 جاده قزوین رشت - نیروگاه سیکل ترکیبی گیلان,,,تهران - خیابان ملاصدرا - خیابان شیخ بهایی شمالی - کوچه شهید معصومی - پلاک 9 - طبقه چهارم - واحد 13,تهران - خیابان ملاصدرا - خیابان شیخ بهایی شمالی - کوچه شهید معصومی - پلاک 9 - طبقه چهارم - واحد 13,,,موسسه حسابرسی فریوران راهبرد,4300000,06/31,غلامرضا اسماعیلی سنج,10320476535
IRO3LPCZ0001,LPCZ1,Latif Paper,LPCZ,محصولات كاغذي لطيف,لطيف,محصولات كاغذي لطيف,IRO3LPCZ0003,بازار دوم فرابورس,3,21,محصولات كاغذي,2109,توليد ساير محصولات كاغذ و مقوا,16422980660132735,لطيف,"1-تامین و اداره کارخانجات بمنظور تهیه و تولید و فروش انواع کاغذ با گراماژ پایین و کاغذ تیشو و سایر محصولات بهداشتی ساخته شده از کاغذ و مشتقات آن و واردات ابزار تجهیزات و ماشین آلات و مواد اولیه و کالای نیمه ساخته شدمرتبط با آن و کالای ساخته شده و انجام کلیه عملیات و معاملات و فعالیتهای تولیدی و تجاری که برای مقاصد بالا تهیه و اجراء آنها بطور مستقیم و غیر مستقیم لازم و مفید باشد. , ...",رمضانعلي خشوعي,کیلومتر 70 اتوبان تهران-قزوین، هشتگرد، شهرک صنعتی، فاز2، خیابان11,02644222743,02644230446,تهران؛ زنجان شمالی؛ بلوار سردار شهید مهندس علی تیموری؛ خیابان آزادی؛ پلاک 415؛ طبقه سوم؛ واحد شمالی,-,http://www.latiftissue.ir,info@latifpaper.com,موسسه حسابرسی شاخص اندیشان,200000,12/29,داریوش خسرونژاد کلشتری,10101016677
IRO1KDPS0001,KDPS1,P. Animal Feed,KDPS,خوراك‌ دام‌ پارس‌,غدام,خوراك‌ دام‌ پارس‌,IRO1KDPS0004,بازار دوم بورس,5,42,محصولات غذايي و آشاميدني به جز قند و شكر,4233,توليد خوراك آماده دام,2254054929817435,غدام,تاسیس و سرمایه گذاری در کارخانجات تولیدی به منظور تهیه و تولید خوراک و داروی دام وطیور و آبزیان و سایر حیوانات و گوشت و تخم مرغ و فروش آن و همچنین صدور تولیدات شرکت وواردات ماشین آلات و قطعات یدکی و مواد اولیه و سایر لوازم مورد نیاز برای فعالیتهای فوق و انجام سایر عملیات بازرگانی مجاز و مربوط به فعالیت شرکت اعم از خرید وفروش ذرت و ...,سيدمهدي وفائي مقدم,تهران کیلومتر 10 جاده مخصوص کرج,02166933811,02166933811,تهران خیابان توحید شماره 29,تهران خیابان توحید شماره 29,www.parsfeedco.com,info@parsfeedco.com,موسسه حسابرسی مفید راهبر,60000,09/30,ابوالفضل گلی پور کلده,10100440067
IRO7SEKP0001,SEKP1,Majd Khaf,SEKP,سيمان مجد خواف,سخواف - قانون احکام دائمی برنامه های توسعه کشور,سيمان مجد خواف,IRO7SEKP0007,بازار پايه زرد فرابورس,7,53,سيمان، آهك و گچ,5394,توليد سيمان، آهك و گچ,55959112038778737,سخواف,تولید انواع سیمان خاکستری,عبدالله باقرنژادنشلي,خراسان رضوی- شهرستان خواف- سایت سیمان مجد خواف,02188615405-11,02188210374,تهران-خیابان ملاصدرا-خیابان شیرازی شمالی-پلاک172- واحد 3,تهران-خیابان ملاصدرا-خیابان شیرازی شمالی-پلاک172- واحد 3,http://www.khafcement.ir/,saham.khafcement@gmail.com,موسسه حسابرسی و خدمات مدیریت سامان پندار,530283,12/29,جبار خوجه,10380041894
IRO1PGDR0001,PGDR1,Ghadir Petro Co.,PGDR,پتروشيمي غدير,شغدير,پتروشيمي غدير,IRO1PGDR0001,بازار دوم بورس,5,44,محصولات شيميايي,4413,توليد پلاستيك اوليه و لاستيك تركيبي,21772258644715569,شغدير,تولیدی محصولات پتروشیمی,عباس کريمي,ماهشهر -منطقه ویژه اقتصادی پتروشیمی بندر امام(ره) سایت 3,41791000,41791000,تهران - شهرک غرب - بلوار دادمان - خیابان شفق- خیابان آبشار-پلاک 1,تهران - شهرک غرب - بلوار دادمان - خیابان شفق -خیابان آبشار- پلاک 1,www.gpc.ir,info@gpc.ir,موسسه حسابرسی شاخص اندیشان,1300000,12/29,مهدی برقعی,10101984431
IRO1HSHM0001,HSHM1,S*North Drilling,HSHM,حفاري شمال,حفاري,حفاري شمال,IRO1HSHM0008,بازار اول (تابلوي اصلي) بورس,1,11,استخراج نفت گاز و خدمات جنبي جز اكتشاف,1120,خدمات جنبي استخراج نفت گاز جز اكتشاف,28809886765682162,حفاري,انجام انواع عملیات حفاری از جمله اکتشافی توسعه ای تزریقی,مسعود عيدي,تهران خیابان ولیعصر بالاتر از خیابان شهید بهشتی نبش خیابان دل افروز پلاک 2127,02148614390,02148618390,تهران خیابان ولیعصر بالاتر از خیابان شهید بهشتی نبش خیابان دل افروز پلاک 2127,تهران خیابان ولیعصر بالاتر از خیابان شهید بهشتی نبش خیابان دل افروز پلاک 2127,WWW.NDCO.ir,info@ndco.ir,موسسه حسابرسی مفید راهبر,5210810,12/29,مرتضی محمدی,10101920830
